Y,X,Z
-81.379134,28.547976,3.53
-81.379135,28.548079,3.25
-81.379137,28.548172,2.97
-81.37914,28.548334,2.69
-81.379143,28.548509,2.4
-81.379145,28.54865,2.12
-81.379147,28.548747,1.84
-81.379149,28.548844,1.56
-81.37915,28.548939,1.28
-81.379153,28.549071,1
-81.379155,28.549191,0.72
-81.379156,28.54929,0.44
-81.379158,28.549401,0.15
-81.379159,28.549515,359.87
-81.379159,28.549631,359.59
-81.379159,28.549749,359.31
-81.37916,28.549867,359.03
-81.37916,28.549986,358.75
-81.379161,28.550106,358.47
-81.379161,28.550224,358.19
-81.379161,28.550341,357.9
-81.379162,28.550455,357.62
-81.379162,28.550563,357.34
-81.379163,28.550665,357.06
-81.379163,28.550765,356.78
-81.379163,28.55086,356.5
-81.379164,28.550953,356.22
-81.379165,28.551048,355.94
-81.379167,28.551164,355.65
-81.379168,28.551274,355.37
-81.37917,28.551376,355.09
-81.379171,28.551474,354.81
-81.379173,28.551585,354.53
-81.379175,28.551681,354.25
-81.379176,28.551801,353.97
-81.379178,28.551896,353.69
-81.379179,28.551998,353.4
-81.379181,28.552108,353.12
-81.379183,28.55222,352.84
-81.379184,28.552333,352.56
-81.379186,28.552447,352.28
-81.379188,28.552559,352
-81.379189,28.552663,351.72
-81.379191,28.552757,351.44
-81.379193,28.552886,351.15
-81.379194,28.553004,350.87
-81.379196,28.553102,350.59
-81.379195,28.553264,350.31
-81.379194,28.553365,350.03
-81.379193,28.553469,349.75
-81.379192,28.553561,349.47
-81.379192,28.553657,349.19
-81.379191,28.553754,348.9
-81.37919,28.553855,348.62
-81.379189,28.553962,348.34
-81.379192,28.554065,348.06
-81.379196,28.554173,347.78
-81.379199,28.554264,347.5
-81.379202,28.554357,347.22
-81.379205,28.554451,346.94
-81.379209,28.554577,346.65
-81.379212,28.554685,346.37
-81.379215,28.554779,346.09
-81.379218,28.554872,345.81
-81.379221,28.55498,345.53
-81.379224,28.555124,345.25
-81.379226,28.555216,344.97
-81.379227,28.555307,344.69
-81.379229,28.555399,344.4
-81.37923,28.555505,344.12
-81.379232,28.555597,343.84
-81.379234,28.55569,343.56
-81.379235,28.555783,343.28
-81.379237,28.555887,343
-81.379239,28.555991,342.72
-81.379241,28.55609,342.44
-81.379242,28.556198,342.15
-81.379244,28.55629,341.87
-81.379245,28.556381,341.59
-81.379247,28.556472,341.31
-81.379249,28.556577,341.03
-81.37925,28.556668,340.75
-81.379253,28.55676,340.47
-81.379257,28.556852,340.19
-81.379262,28.556944,339.9
-81.379266,28.557036,339.62
-81.37927,28.557129,339.34
-81.379275,28.557221,339.06
-81.379279,28.557311,338.78
-81.379284,28.557419,338.5
-81.379286,28.557522,338.22
-81.379288,28.557623,337.94
-81.37929,28.557723,337.65
-81.379294,28.55782,337.37
-81.379301,28.557914,337.09
-81.379308,28.558018,336.81
-81.37676,28.547635,13.31
-81.376769,28.547742,13.03
-81.376776,28.547833,12.75
-81.376784,28.547937,12.47
-81.376793,28.548053,12.19
-81.376803,28.548179,11.91
-81.376813,28.54831,11.63
-81.376817,28.548443,11.34
-81.376816,28.548569,11.06
-81.376815,28.54869,10.78
-81.376814,28.548801,10.5
-81.376813,28.5489,10.22
-81.376812,28.549024,9.94
-81.376811,28.549138,9.66
-81.37681,28.549239,9.38
-81.376808,28.549411,9.09
-81.376809,28.549545,8.81
-81.37681,28.54964,8.53
-81.376811,28.549738,8.25
-81.376812,28.549836,7.97
-81.376813,28.549936,7.69
-81.376814,28.550038,7.41
-81.376814,28.550141,7.13
-81.376815,28.550244,6.84
-81.376816,28.550344,6.56
-81.376817,28.550437,6.28
-81.376818,28.55054,6
-81.376819,28.550651,5.72
-81.37682,28.550763,5.44
-81.376821,28.550855,5.16
-81.376822,28.550946,4.88
-81.376823,28.551039,4.59
-81.376825,28.551132,4.31
-81.376828,28.55126,4.03
-81.37683,28.55136,3.75
-81.376832,28.551469,3.47
-81.376834,28.551583,3.19
-81.376836,28.551697,2.91
-81.376838,28.551817,2.63
-81.376841,28.551942,2.34
-81.376843,28.552068,2.06
-81.376846,28.552223,1.78
-81.376849,28.552369,1.5
-81.376851,28.552472,1.22
-81.376853,28.552599,0.94
-81.376855,28.552704,0.66
-81.376856,28.552796,0.38
-81.376858,28.552889,0.09
-81.37686,28.553006,359.81
-81.376862,28.553141,359.53
-81.376864,28.553238,359.25
-81.376865,28.55334,358.97
-81.376866,28.553445,358.69
-81.376868,28.553537,358.41
-81.376869,28.553635,358.13
-81.376871,28.55374,357.84
-81.376872,28.553844,357.56
-81.376874,28.553939,357.28
-81.376875,28.55403,357
-81.376876,28.554126,356.72
-81.376878,28.554234,356.44
-81.376879,28.554332,356.16
-81.37688,28.554437,355.88
-81.376881,28.554531,355.59
-81.376882,28.554629,355.31
-81.376883,28.554741,355.03
-81.376884,28.554843,354.75
-81.376886,28.554979,354.47
-81.376886,28.555083,354.19
-81.376886,28.555182,353.91
-81.376887,28.555276,353.63
-81.376887,28.555378,353.34
-81.376887,28.555475,353.06
-81.376887,28.555576,352.78
-81.376888,28.555684,352.5
-81.376888,28.555791,352.22
-81.376888,28.555899,351.94
-81.376889,28.556007,351.66
-81.376893,28.556107,351.38
-81.376897,28.556206,351.09
-81.376902,28.556316,350.81
-81.376906,28.556407,350.53
-81.37691,28.556512,350.25
-81.376917,28.556675,349.97
-81.376921,28.556782,349.69
-81.376921,28.556875,349.41
-81.376922,28.556976,349.13
-81.376922,28.557068,348.84
-81.376922,28.557165,348.56
-81.376922,28.557261,348.28
-81.376922,28.55736,348
-81.376923,28.557451,347.72
-81.376923,28.557557,347.44
-81.376923,28.557662,347.16
-81.376922,28.557759,346.88
-81.376921,28.557859,346.59
-81.376921,28.557958,346.31
-81.37692,28.558056,346.03
-81.37692,28.558152,345.75
-81.381267,28.538349,359.27
-81.38127,28.538496,2.77
-81.381273,28.538616,2.49
-81.381276,28.538728,2.21
-81.381281,28.538852,1.93
-81.38129,28.538975,1.65
-81.381309,28.539075,1.37
-81.381335,28.53917,1.09
-81.381381,28.539296,0.8
-81.381427,28.539421,0.52
-81.381473,28.539546,0.24
-81.381519,28.539671,359.96
-81.381564,28.539794,359.68
-81.381609,28.539914,359.4
-81.38164,28.540027,359.12
-81.381664,28.540125,358.84
-81.381699,28.540265,358.55
-81.381702,28.540359,358.27
-81.381706,28.54045,357.99
-81.38171,28.540571,357.71
-81.381714,28.540667,357.43
-81.381718,28.540766,357.15
-81.381722,28.54087,356.87
-81.381726,28.540971,356.59
-81.381729,28.541061,356.3
-81.381733,28.541157,356.02
-81.381739,28.541329,355.74
-81.381746,28.541426,355.46
-81.381753,28.541519,355.18
-81.381761,28.541637,354.9
-81.381769,28.54175,354.62
-81.381776,28.541844,354.34
-81.381784,28.541949,354.05
-81.38179,28.542041,353.77
-81.38179,28.542144,353.49
-81.381791,28.54224,353.21
-81.381791,28.542342,352.93
-81.381791,28.542449,352.65
-81.381792,28.542568,352.37
-81.381792,28.542668,352.09
-81.381793,28.542771,351.8
-81.381793,28.542872,351.52
-81.381793,28.542973,351.24
-81.381793,28.543072,350.96
-81.381794,28.543167,350.68
-81.381794,28.54328,350.4
-81.381795,28.54338,350.12
-81.381795,28.543483,349.84
-81.381795,28.543575,349.55
-81.381796,28.543692,349.27
-81.381066,28.53835,94.34
-81.380939,28.538351,94.06
-81.380811,28.538352,93.78
-81.380696,28.538355,93.5
-81.380552,28.538359,93.22
-81.380431,28.538361,92.94
-81.380323,28.538363,92.66
-81.380163,28.538366,92.37
-81.380028,28.538366,92.09
-81.379923,28.538365,91.81
-81.379818,28.538365,91.53
-81.379706,28.538368,91.25
-81.379599,28.538371,90.97
-81.37945,28.538376,90.69
-81.379298,28.53838,90.41
-81.379146,28.538385,90.12
-81.378998,28.538389,89.84
-81.378876,28.538392,89.56
-81.378742,28.538395,89.28
-81.378606,28.538399,89
-81.378456,28.538402,88.72
-81.378303,28.538406,88.44
-81.378098,28.538411,88.16
-81.377947,28.538415,87.87
-81.377813,28.538418,87.59
-81.377706,28.538421,87.31
-81.377598,28.538424,87.03
-81.377392,28.538429,86.75
-81.377188,28.538431,86.47
-81.377078,28.538432,86.19
-81.376972,28.538433,85.91
-81.37685,28.538434,85.62
-81.376727,28.538435,85.34
-81.376605,28.538436,85.06
-81.376481,28.538437,84.78
-81.376357,28.538438,84.5
-81.376232,28.538439,84.22
-81.376109,28.53844,83.94
-81.37599,28.538441,83.66
-81.375849,28.538442,83.37
-81.375671,28.538441,83.09
-81.375557,28.538441,82.81
-81.375455,28.53844,82.53
-81.375333,28.538439,82.25
-81.375219,28.538439,81.97
-81.375101,28.538438,81.69
-81.374976,28.538437,81.41
-81.374839,28.538436,81.12
-81.374721,28.538434,80.84
-81.381545,28.54028,95.87
-81.381431,28.540291,95.59
-81.381326,28.540302,95.31
-81.381209,28.540313,95.03
-81.381097,28.540324,94.75
-81.380989,28.540335,94.47
-81.38088,28.540346,94.19
-81.380776,28.540335,93.9
-81.380644,28.54032,93.62
-81.380505,28.540322,93.34
-81.380379,28.540324,93.06
-81.380252,28.540325,92.78
-81.38012,28.540326,92.5
-81.379984,28.540327,92.22
-81.379849,28.540328,91.94
-81.379722,28.540328,91.65
-81.379602,28.540328,91.37
-81.379481,28.540328,91.09
-81.379363,28.540328,90.81
-81.379256,28.540328,90.53
-81.379153,28.540328,90.25
-81.37904,28.540328,89.97
-81.378919,28.540329,89.69
-81.378792,28.54033,89.4
-81.378675,28.540331,89.12
-81.378553,28.540332,88.84
-81.378429,28.540333,88.56
-81.378306,28.540334,88.28
-81.378183,28.540335,88
-81.378077,28.540336,87.72
-81.37795,28.540339,87.44
-81.377847,28.540344,87.15
-81.377732,28.54035,86.87
-81.377614,28.540355,86.59
-81.377489,28.540361,86.31
-81.377387,28.540363,86.03
-81.377284,28.540364,85.75
-81.377157,28.540367,85.47
-81.37703,28.540369,85.19
-81.376906,28.540371,84.9
-81.376785,28.540373,84.62
-81.376667,28.540376,84.34
-81.37655,28.540378,84.06
-81.376434,28.54038,83.78
-81.376318,28.540382,83.5
-81.37619,28.540384,83.22
-81.376053,28.540387,82.94
-81.375866,28.54039,82.65
-81.375717,28.540394,82.37
-81.381616,28.54133,97.26
-81.381492,28.541332,96.98
-81.381384,28.541333,96.7
-81.38127,28.541334,96.42
-81.381156,28.541336,96.14
-81.381048,28.541337,95.86
-81.380927,28.541339,95.58
-81.380816,28.541333,95.29
-81.380703,28.541323,95.01
-81.380568,28.541321,94.73
-81.380447,28.541319,94.45
-81.380324,28.541318,94.17
-81.380204,28.541316,93.89
-81.38009,28.541315,93.61
-81.379981,28.541313,93.33
-81.379876,28.541312,93.04
-81.379774,28.541311,92.76
-81.379639,28.541309,92.48
-81.379515,28.541307,92.2
-81.379406,28.541306,91.92
-81.379302,28.541305,91.64
-81.379184,28.541303,91.36
-81.379041,28.541301,91.08
-81.378876,28.541302,90.79
-81.37876,28.541303,90.51
-81.378652,28.541304,90.23
-81.378538,28.541305,89.95
-81.378435,28.541305,89.67
-81.378325,28.541306,89.39
-81.378209,28.541307,89.11
-81.378088,28.541307,88.83
-81.377971,28.541308,88.54
-81.377844,28.54131,88.26
-81.377741,28.541311,87.98
-81.377633,28.541313,87.7
-81.377458,28.541315,87.42
-81.377331,28.541317,87.14
-81.377216,28.541319,86.86
-81.377113,28.541321,86.58
-81.377008,28.541323,86.29
-81.376875,28.541325,86.01
-81.37677,28.541327,85.73
-81.376663,28.541329,85.45
-81.376556,28.541331,85.17
-81.376448,28.541333,84.89
-81.376337,28.541335,84.61
-81.376224,28.541337,84.33
-81.376103,28.541339,84.04
-81.375976,28.541341,83.76
-81.381685,28.54204,96.06
-81.381579,28.542039,95.78
-81.381466,28.542038,95.5
-81.381348,28.542037,95.22
-81.381242,28.542036,94.94
-81.381038,28.542034,94.66
-81.380928,28.542033,94.38
-81.380806,28.54206,94.09
-81.380608,28.542088,93.81
-81.380443,28.542089,93.53
-81.380332,28.54209,93.25
-81.380216,28.542091,92.97
-81.380098,28.542093,92.69
-81.379967,28.542094,92.41
-81.379842,28.542095,92.13
-81.379717,28.542096,91.84
-81.379603,28.542097,91.56
-81.379493,28.542098,91.28
-81.379381,28.542099,91
-81.379271,28.5421,90.72
-81.379166,28.542101,90.44
-81.379052,28.542102,90.16
-81.378943,28.542104,89.88
-81.378826,28.542107,89.59
-81.37872,28.54211,89.31
-81.378611,28.542112,89.03
-81.378504,28.542115,88.75
-81.378397,28.542118,88.47
-81.37829,28.54212,88.19
-81.378182,28.542122,87.91
-81.378072,28.542123,87.63
-81.377963,28.542128,87.34
-81.377847,28.542135,87.06
-81.377737,28.542142,86.78
-81.377624,28.542148,86.5
-81.37747,28.542158,86.22
-81.377309,28.542162,85.94
-81.377192,28.542165,85.66
-81.377065,28.542168,85.38
-81.376962,28.54217,85.09
-81.376858,28.542173,84.81
-81.376752,28.542176,84.53
-81.376645,28.542178,84.25
-81.376538,28.542181,83.97
-81.376435,28.542184,83.69
-81.376319,28.542186,83.41
-81.376214,28.542189,83.13
-81.376109,28.542192,82.84
-81.376,28.542194,82.56
-81.381796,28.543784,191.86
-81.381665,28.544774,98.75
-81.381555,28.54477,98.47
-81.381439,28.544765,98.19
-81.381302,28.544759,97.91
-81.381159,28.544754,97.63
-81.381035,28.544749,97.35
-81.380924,28.54472,97.07
-81.380816,28.544678,96.78
-81.380717,28.544639,96.5
-81.380615,28.544633,96.22
-81.380509,28.544632,95.94
-81.380386,28.544631,95.66
-81.380255,28.54463,95.38
-81.380126,28.544629,95.1
-81.380008,28.544628,94.82
-81.379893,28.544627,94.53
-81.37977,28.544626,94.25
-81.379629,28.544625,93.97
-81.37948,28.544624,93.69
-81.379332,28.544623,93.41
-81.379195,28.544622,93.13
-81.379091,28.544622,92.85
-81.378917,28.544621,92.57
-81.378813,28.544621,92.28
-81.378701,28.54462,92
-81.378595,28.54462,91.72
-81.378487,28.54462,91.44
-81.378355,28.544619,91.16
-81.378251,28.544619,90.88
-81.378061,28.544621,90.6
-81.37794,28.544623,90.32
-81.377822,28.544624,90.03
-81.377705,28.544626,89.75
-81.377529,28.544628,89.47
-81.377363,28.544629,89.19
-81.377257,28.544629,88.91
-81.377146,28.54463,88.63
-81.377039,28.54463,88.35
-81.37692,28.544631,88.07
-81.376779,28.544632,87.78
-81.37678,28.544789,87.5
-81.37678,28.54488,87.22
-81.37678,28.544976,86.94
-81.37678,28.545079,86.66
-81.37678,28.545183,86.38
-81.37678,28.545285,86.1
-81.37678,28.545383,85.82
-81.376781,28.545476,85.53
-81.376781,28.54558,85.25
-81.381666,28.545714,94.75
-81.381538,28.545706,94.47
-81.381389,28.545697,94.19
-81.381285,28.54569,93.91
-81.38118,28.545685,93.63
-81.381032,28.545682,93.35
-81.380904,28.545684,93.07
-81.380779,28.545687,92.78
-81.380646,28.545688,92.5
-81.380506,28.545685,92.22
-81.380381,28.545683,91.94
-81.380234,28.545681,91.66
-81.380086,28.545681,91.38
-81.379968,28.545681,91.1
-81.379848,28.545682,90.82
-81.379729,28.545682,90.53
-81.379572,28.545683,90.25
-81.379458,28.545683,89.97
-81.379351,28.545683,89.69
-81.37922,28.545683,89.41
-81.379103,28.545684,89.13
-81.378972,28.545683,88.85
-81.378868,28.545683,88.57
-81.378754,28.545682,88.28
-81.378631,28.545682,88
-81.378514,28.545681,87.72
-81.378393,28.545681,87.44
-81.378275,28.54568,87.16
-81.378069,28.54568,86.88
-81.377933,28.545679,86.6
-81.377828,28.545679,86.32
-81.377726,28.545679,86.03
-81.377563,28.545679,85.75
-81.377475,28.545681,85.47
-81.377341,28.545681,85.19
-81.377228,28.54568,84.91
-81.377104,28.545679,84.63
-81.376981,28.545678,84.35
-81.376781,28.545677,84.07
-81.376616,28.545677,83.78
-81.376512,28.545677,83.5
-81.376395,28.545676,83.22
-81.376275,28.545676,82.94
-81.376157,28.545676,82.66
-81.376036,28.545676,82.38
-81.381828,28.549411,94.6
-81.381688,28.549414,94.32
-81.381578,28.549416,94.04
-81.381463,28.549418,93.76
-81.38135,28.549421,93.48
-81.381239,28.549423,93.2
-81.381134,28.549426,92.92
-81.381008,28.549429,92.63
-81.380888,28.549432,92.35
-81.38076,28.549434,92.07
-81.380643,28.549431,91.79
-81.380498,28.549428,91.51
-81.380386,28.549426,91.23
-81.380198,28.549422,90.95
-81.379996,28.549418,90.67
-81.3798,28.549414,90.38
-81.379678,28.549411,90.1
-81.379564,28.549409,89.82
-81.37946,28.549407,89.54
-81.379336,28.549404,89.26
-81.379033,28.549401,88.7
-81.37891,28.549402,88.42
-81.378789,28.549402,88.13
-81.378648,28.549403,87.85
-81.378538,28.549403,87.57
-81.378415,28.549404,87.29
-81.378297,28.549404,87.01
-81.378167,28.549405,86.73
-81.378028,28.549405,86.45
-81.377885,28.549406,86.17
-81.37774,28.549407,85.88
-81.377593,28.549407,85.6
-81.377448,28.549408,85.32
-81.37731,28.549408,85.04
-81.377181,28.549409,84.76
-81.377065,28.549409,84.48
-81.376933,28.54941,84.2
-81.376701,28.54941,83.63
-81.376595,28.54941,83.35
-81.376475,28.549409,83.07
-81.376372,28.549409,82.79
-81.376254,28.549408,82.51
-81.376127,28.549408,82.23
-81.376004,28.549408,81.95
-81.375828,28.549409,81.67
-81.375709,28.54941,81.38
-81.375607,28.549411,81.1
-81.381869,28.550936,92.78
-81.381766,28.550937,92.5
-81.381655,28.550939,92.22
-81.381541,28.55094,91.94
-81.381409,28.550942,91.66
-81.381272,28.550944,91.38
-81.381132,28.550945,91.1
-81.38099,28.550947,90.81
-81.380852,28.550949,90.53
-81.380712,28.550949,90.25
-81.380562,28.55095,89.97
-81.380459,28.55095,89.69
-81.380354,28.55095,89.41
-81.380247,28.55095,89.13
-81.380139,28.550951,88.85
-81.380031,28.550951,88.56
-81.379924,28.550951,88.28
-81.379817,28.550951,88
-81.379712,28.550951,87.72
-81.37956,28.550952,87.44
-81.379427,28.550952,87.16
-81.379302,28.550952,86.88
-81.378984,28.550952,86.31
-81.378876,28.550952,86.03
-81.378765,28.550951,85.75
-81.378645,28.550951,85.47
-81.378542,28.550951,85.19
-81.378435,28.55095,84.91
-81.378328,28.55095,84.63
-81.378194,28.55095,84.35
-81.378063,28.550949,84.06
-81.377954,28.550949,83.78
-81.377837,28.550949,83.5
-81.377712,28.550948,83.22
-81.377581,28.550948,82.94
-81.377452,28.550948,82.66
-81.377323,28.550947,82.38
-81.377193,28.550947,82.1
-81.377066,28.550946,81.81
-81.37694,28.550946,81.53
-81.376695,28.550947,80.97
-81.376561,28.550948,80.69
-81.376447,28.550949,80.41
-81.376325,28.55095,80.13
-81.376221,28.550951,79.85
-81.376031,28.550953,79.56
-81.375905,28.550954,79.28
-81.381698,28.553075,99.53
-81.381592,28.553076,99.25
-81.381438,28.553077,98.97
-81.381296,28.553079,98.69
-81.381156,28.55308,98.41
-81.381029,28.553081,98.13
-81.380906,28.553083,97.85
-81.38078,28.553084,97.56
-81.380645,28.553086,97.28
-81.380492,28.553087,97
-81.380334,28.553089,96.72
-81.380174,28.553091,96.44
-81.380013,28.553093,96.16
-81.379851,28.553094,95.88
-81.379687,28.553096,95.6
-81.379524,28.553098,95.31
-81.379363,28.5531,95.03
-81.379041,28.553104,94.47
-81.378879,28.553107,94.19
-81.378715,28.55311,93.91
-81.378554,28.553113,93.63
-81.378397,28.553115,93.35
-81.378245,28.553118,93.06
-81.378095,28.55312,92.78
-81.377944,28.553123,92.5
-81.377791,28.553125,92.22
-81.377641,28.553128,91.94
-81.377498,28.55313,91.66
-81.377368,28.553132,91.38
-81.377252,28.553134,91.1
-81.377106,28.553137,90.81
-81.376966,28.553139,90.53
-81.376713,28.553141,89.97
-81.376599,28.553141,89.69
-81.376477,28.553141,89.41
-81.376351,28.553141,89.13
-81.376225,28.553142,88.85
-81.376099,28.553142,88.56
-81.375974,28.553142,88.28
-81.375854,28.553142,88
-81.375741,28.553142,87.72
-81.375631,28.553142,87.44
-81.375516,28.553143,87.16
-81.375395,28.553143,86.88
-81.375272,28.553143,86.6
-81.375161,28.553143,86.31
-81.375009,28.553143,86.03
-81.379881,28.536752,84.01
-81.379736,28.536792,87.51
-81.379514,28.536842,87.23
-81.379404,28.536864,86.95
-81.379291,28.536886,86.67
-81.379178,28.536908,86.39
-81.379064,28.536931,86.11
-81.37895,28.536953,85.83
